[08-14 01:34:17]create bugbear686  pos = 28192 29486, angle = 145, rTime = 3600
[08-14 01:34:17]create bugbear687  pos = 16351 17469, angle = 340, rTime = 3600
[08-14 01:34:17]create bugbear687  pos = 16272 17803, angle = 340, rTime = 3600
[08-14 01:34:17]create bugbear688  pos = 16510 17944, angle = 295, rTime = 3600
[08-14 01:34:17]create bugbear688  pos = 16773 17878, angle = 355, rTime = 3600
[08-14 01:34:17]create bugbear687  pos = 11175 14778, angle = 55, rTime = 3600
[08-14 01:34:17]create bugbear687  pos = 11025 15178, angle = 55, rTime = 3600
[08-14 01:34:17]create bugbear688  pos = 11758 15486, angle = 310, rTime = 3600
[08-14 01:34:17]create bugbear688  pos = 11232 15541, angle = 10, rTime = 3600
[08-14 01:34:17]create bugbear688  pos = 12185 16443, angle = 10, rTime = 3600
[08-14 01:34:17]create bugbear688  pos = 13089 16762, angle = 340, rTime = 3600
[08-14 01:34:17]create bugbear687  pos = 14197 18353, angle = 355, rTime = 3600
[08-14 01:34:17]create bugbear687  pos = 14993 18751, angle = 355, rTime = 3600
[08-14 01:34:17]create bugbear688  pos = 15635 19978, angle = 310, rTime = 3600
[08-14 01:34:17]create bugbear688  pos = 16300 19814, angle = 310, rTime = 3600
[08-14 01:34:17]create bugbear688  pos = 16965 20131, angle = 280, rTime = 3600
[08-14 01:34:17]create bugbear687  pos = 17615 19593, angle = 220, rTime = 3600
[08-14 01:34:17]create bugbear687  pos = 17951 19492, angle = 220, rTime = 3600
[08-14 01:34:17]create bugbear688  pos = 18682 18499, angle = 205, rTime = 3600
[08-14 01:34:17]create bugbear687  pos = 20207 16969, angle = 40, rTime = 3600
[08-14 01:34:17]create bugbear687  pos = 20070 17330, angle = 40, rTime = 3600
[08-14 01:34:17]create bugbear687  pos = 22313 14865, angle = 310, rTime = 3600
[08-14 01:34:17]create bugbear688  pos = 22025 14302, angle = 265, rTime = 3600
[08-14 01:34:17]create bugbear688  pos = 21919 14640, angle = 265, rTime = 3600
[08-14 01:34:17]create bugbear688  pos = 21124 13939, angle = 310, rTime = 3600
[08-14 01:34:17]create bugbear687  pos = 20337 12986, angle = 295, rTime = 3600
[08-14 01:34:17]create bugbear687  pos = 19666 11890, angle = 295, rTime = 3600
[08-14 01:34:17]create bugbear688  pos = 18749 11612, angle = 355, rTime = 3600
[08-14 01:34:17]create bugbear688  pos = 16517 9180, angle = 250, rTime = 3600
[08-14 01:34:17]create bugbear687  pos = 16233 9527, angle = 220, rTime = 3600
[08-14 01:34:17]create bugbear688  pos = 15399 10343, angle = 190, rTime = 3600
[08-14 01:34:17]create bugbear688  pos = 14811 10806, angle = 190, rTime = 3600
[08-14 01:34:17]create bugbear687  pos = 12159 13956, angle = 85, rTime = 3600
[08-14 01:34:17]create bugbear913  pos = 34454 31127, angle = 190, rTime = 60
[08-14 01:34:17]create bugbear921  pos = 30945 33949, angle = 190, rTime = 60
[08-14 01:34:17]create bugbear921  pos = 23910 33629, angle = 145, rTime = 60
[08-14 01:34:17]create bugbear921  pos = 11704 35560, angle = 205, rTime = 60
[08-14 01:34:17]create bugbear913  pos = 8367 34548, angle = 205, rTime = 60
[08-14 01:34:17]create bugbear913  pos = 2681 35418, angle = 220, rTime = 60
[08-14 01:34:17]create bugbear901  pos = 26505 10977, angle = 175, rTime = 60
[08-14 01:34:17]create bugbear901  pos = 23184 12332, angle = 145, rTime = 60
[08-14 01:34:17]create bugbear901  pos = 14397 8407, angle = 145, rTime = 60
[08-14 01:34:17]create bugbear901  pos = 9524 13797, angle = 145, rTime = 60
[08-14 01:34:17]create bugbear901  pos = 6927 9611, angle = 145, rTime = 60
[08-14 01:34:17]create bugbear891  pos = 7924 7567, angle = 160, rTime = 60
[08-14 01:34:17]create bugbear891  pos = 13818 12193, angle = 145, rTime = 60
[08-14 01:34:17]create bugbear891  pos = 17941 16392, angle = 205, rTime = 60
[08-14 01:34:17]create bugbear913  pos = 23428 34766, angle = 145, rTime = 60
[08-14 01:34:17]create bugbear713  pos = 23218 2837, angle = 145, rTime = 10800
[08-14 01:34:17]create bugbear722  pos = 23185 3116, angle = 160, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 22886 3307, angle = 160, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 23510 3402, angle = 160, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 22733 2927, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 23784 3005, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear713  pos = 46531 25222, angle = 145, rTime = 10800
[08-14 01:34:17]create bugbear722  pos = 46330 25229, angle = 250, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 46071 24924, angle = 280, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 46036 25507, angle = 265, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 46585 25760, angle = 295, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 46596 24736, angle = 295, rTime = 150
[08-14 01:34:17]create bugbear713  pos = 2519 25528, angle = 145, rTime = 10800
[08-14 01:34:17]create bugbear722  pos = 2770 25575, angle = 115, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 3259 25812, angle = 130, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 3404 25191, angle = 130, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 2864 26024, angle = 100, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 3030 25270, angle = 100, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 3779 3805, angle = 10, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 4014 4271, angle = 310, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 3840 5336, angle = 10, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 3519 5530, angle = 355, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 5387 6681, angle = 310, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 4636 6874, angle = 280, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 6828 7191, angle = 310, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 7141 7477, angle = 295, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 7307 8208, angle = 10, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 7050 8488, angle = 355, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 6455 9158, angle = 25, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 6192 9143, angle = 25, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 6989 10103, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 7141 10424, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear722  pos = 8574 11067, angle = 205, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 8320 11163, angle = 205, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 8500 10747, angle = 205, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 8932 11277, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 8322 12211, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 8488 12485, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 7075 13855, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 7247 14183, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 6986 14789, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 7280 15037, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 8692 16449, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 8823 16121, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 7812 15869, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 10222 16609, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 10732 16821, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 10845 17356, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear722  pos = 11353 18046, angle = 175, rTime = 150
[08-14 01:34:17]create bugbear722  pos = 11557 17895, angle = 175, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 12026 17698, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 11369 18458, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 10885 19207, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 10766 19527, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 11616 20329, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 11527 20515, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 12356 21220, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 12473 21638, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 13678 21970, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 13955 21855, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 15158 20664, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 15352 20478, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 15450 20752, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 16773 20711, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 16860 20969, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 18236 20856, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 18457 20577, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 18871 20412, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 20776 20086, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 20977 19746, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 21177 20201, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 45041 4243, angle = 100, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 45029 4615, angle = 85, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 44303 5158, angle = 85, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 43643 4953, angle = 85, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 13298 16970, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 13583 16714, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 13881 15607, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 13965 15107, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 13178 14851, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 12257 14275, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 12492 13604, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 13745 12809, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 14689 12507, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 15650 12434, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 15893 12442, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 16033 12146, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 17036 9962, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 17289 10045, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 17942 7530, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 18249 6410, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 17659 5251, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 17756 4860, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 16101 5284, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 15358 5228, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 13723 5481, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 12747 6334, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 12499 6920, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 11522 8370, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 11807 8308, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 10289 9646, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 10596 9724, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 10568 9332, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 42212 4225, angle = 85, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 41978 4331, angle = 85, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 39819 3409, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 40221 3552, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 38342 2628, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 37766 2607, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 35959 1928, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 35347 2411, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 33951 2608, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 34194 2975, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 35721 4480, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 36988 5796, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 37664 6373, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 39182 6600, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 40283 6084, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 41776 6738, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 42139 6713, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 43322 8012, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 43416 8722, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 43789 8545, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 43628 9624, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear722  pos = 43199 10402, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 42851 10247, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 43548 10824, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 43690 10223, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 41240 11341, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 41289 11605, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 39749 12293, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 38984 12777, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 38610 13378, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 37317 14587, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 37618 14981, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 35939 14406, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 36022 13244, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 36363 13282, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 36360 12307, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 35547 11011, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 35544 10466, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 34053 9715, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 34640 9739, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 34024 8885, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 33144 7421, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 31288 7061, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 30723 7653, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 30502 8848, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 32345 9959, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 31214 10163, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 30695 10997, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 29385 12455, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 29450 11705, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 29882 13745, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 29948 14282, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 30653 15396, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 31058 15587, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 30768 17053, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 30989 17146, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 29455 17933, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 29237 18237, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 27816 19219, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 28222 19021, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 38714 16147, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 39103 16313, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 40645 15629, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 41677 15021, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 42704 14098, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 42906 13822, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 43661 12646, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 43763 12870, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 43763 46724, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 43010 46115, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 41888 45143, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 41688 44798, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 40426 44263, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear722  pos = 38715 44228, angle = 115, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 39137 44050, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 39174 44507, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 38788 43270, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 38142 45134, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 36743 45364, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 35379 44011, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 36121 44616, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 34482 43501, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 33740 43476, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear721  pos = 32730 43294, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 31615 42294, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 31923 42069, angle = 145, rTime = 150
[08-14 01:34:17]create bugbear720  pos = 32524 40037, angle = 145, rTime = 150
