[08-14 01:34:20]create bugbear778  pos = 97200 362100, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear145  pos = 171594 373505, angle = 145, rTime = 30
[08-14 01:34:21]create bugbear291  pos = 172515 374171, angle = 145, rTime = 30
[08-14 01:34:21]create bugbear146  pos = 173375 375399, angle = 145, rTime = 30
[08-14 01:34:21]create bugbear667  pos = 238990 57539, angle = 145, rTime = 30
[08-14 01:34:21]create bugbear667  pos = 237489 56696, angle = 145, rTime = 30
[08-14 01:34:21]create bugbear667  pos = 238168 56593, angle = 145, rTime = 30
[08-14 01:34:21]create bugbear667  pos = 239118 56449, angle = 145, rTime = 30
[08-14 01:34:21]create bugbear667  pos = 238729 57042, angle = 145, rTime = 30
[08-14 01:34:21]create bugbear667  pos = 239721 57118, angle = 145, rTime = 30
[08-14 01:34:21]create bugbear908  pos = 352763 349626, angle = 190, rTime = 60
[08-14 01:34:21]create bugbear908  pos = 349606 350706, angle = 235, rTime = 60
[08-14 01:34:21]create bugbear908  pos = 343041 354028, angle = 190, rTime = 60
[08-14 01:34:21]create bugbear908  pos = 335949 350704, angle = 235, rTime = 60
[08-14 01:34:21]create bugbear908  pos = 329845 350088, angle = 190, rTime = 60
[08-14 01:34:21]create bugbear908  pos = 325351 354672, angle = 295, rTime = 60
[08-14 01:34:21]create bugbear910  pos = 74785 346679, angle = 280, rTime = 60
[08-14 01:34:21]create bugbear910  pos = 73490 350096, angle = 250, rTime = 60
[08-14 01:34:21]create bugbear910  pos = 65311 347593, angle = 280, rTime = 60
[08-14 01:34:21]create bugbear910  pos = 65548 341607, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear910  pos = 59186 343250, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear910  pos = 53509 349380, angle = 310, rTime = 60
[08-14 01:34:21]create bugbear910  pos = 54701 356185, angle = 325, rTime = 60
[08-14 01:34:21]create bugbear910  pos = 59984 358072, angle = 220, rTime = 60
[08-14 01:34:21]create bugbear901  pos = 134393 319216, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear901  pos = 131112 310769, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear901  pos = 134605 305868, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear901  pos = 139899 306736, angle = 25, rTime = 60
[08-14 01:34:21]create bugbear901  pos = 142828 305911, angle = 130, rTime = 60
[08-14 01:34:21]create bugbear901  pos = 142745 311271, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear901  pos = 142632 315835, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear901  pos = 146012 317406, angle = 205, rTime = 60
[08-14 01:34:21]create bugbear918  pos = 68841 395105, angle = 205, rTime = 60
[08-14 01:34:21]create bugbear918  pos = 66688 401620, angle = 205, rTime = 60
[08-14 01:34:21]create bugbear918  pos = 68550 402500, angle = 250, rTime = 60
[08-14 01:34:21]create bugbear918  pos = 82288 403603, angle = 235, rTime = 60
[08-14 01:34:21]create bugbear918  pos = 82704 401128, angle = 220, rTime = 60
[08-14 01:34:21]create bugbear918  pos = 75538 396758, angle = 220, rTime = 60
[08-14 01:34:21]create bugbear806  pos = 37333 59620, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 11990 18901, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 12048 15991, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 12273 20964, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 29690 21428, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 13974 12516, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 14634 51693, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 14915 44024, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 44119 45010, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 15389 22737, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 14662 43416, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 15469 54853, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 29234 17293, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 16322 43927, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 15375 22913, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 21144 51479, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 15125 51977, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 12627 15290, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 17621 22850, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 18081 50065, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 17939 49865, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 17919 51407, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 19016 57925, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 16927 43826, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 16696 16949, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 43193 45755, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 20493 22663, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 14287 12570, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 20978 44273, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 18362 20385, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 21901 47557, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 24811 24199, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 21975 45644, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 22068 52007, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 18947 57028, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 22415 55761, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 23315 43865, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 22546 19368, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 22786 12412, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 20601 16852, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 23208 22583, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 22546 43377, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 24473 31588, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 21411 16243, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 22641 19511, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 24558 25427, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 24572 28663, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 24267 29004, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 25398 37907, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 26149 43404, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 25257 36699, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 23706 22558, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 17822 57772, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 26367 12508, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 24924 43408, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 26562 39747, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 26298 58210, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 28990 21203, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 29390 57801, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 29559 12140, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 32859 15260, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 31450 48258, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 30131 48450, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 25081 22263, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 30912 11197, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 32478 30064, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 32290 30422, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 31215 36382, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 27114 58169, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 31394 52180, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 40348 49907, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 31110 36814, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 32931 28326, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 31430 52585, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 31860 12114, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 31562 40297, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 31030 57849, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 32975 29385, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 33050 14480, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 33168 22803, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 27809 16732, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 33218 18362, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 33235 19506, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 27793 15891, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 33290 23781, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 33653 43319, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 33750 31169, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 35030 59169, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 35046 42465, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 35484 30968, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 36272 29842, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 36710 42133, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 37915 41343, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 37980 59498, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 39363 40477, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 39883 46092, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 36936 42269, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 40522 50263, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 40856 52246, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 50815 58864, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 41559 59576, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 40742 45858, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 35538 58204, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 31442 56025, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 43871 59582, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 35062 59364, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 40643 53260, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 30638 57782, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 45019 53173, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 49051 59093, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 42019 59446, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 30951 58212, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 47360 52654, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 21340 55854, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 22315 55017, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 33410 59260, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 49918 59024, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 21176 55871, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 26306 58001, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 29261 58073, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 49768 58820, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 51378 52623, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 51464 58241, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 22067 55146, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 44934 53232, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 55084 52529, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 51412 52778, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 56162 55963, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear805  pos = 28221 17360, angle = 145, rTime = 10800
[08-14 01:34:21]create bugbear809  pos = 24158 18358, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear809  pos = 26358 18258, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear809  pos = 24158 15958, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear809  pos = 25158 16858, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear809  pos = 43831 46572, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear809  pos = 30531 16172, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear809  pos = 30831 16972, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear809  pos = 32231 15972, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear806  pos = 14551 15936, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear806  pos = 14723 45119, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 15137 12514, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 15122 51272, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 15518 55409, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 15776 51725, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 17905 57587, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 18163 51911, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 18383 46218, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 19047 20161, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 19134 12785, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 21259 51337, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 16337 43757, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 19024 56819, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 23019 51054, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 19168 12528, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 21589 19950, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 33191 20135, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 24209 29628, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 24360 37075, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 24710 24489, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 24926 43281, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 25120 12725, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 25132 33008, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 25257 37634, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 23208 19060, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 25690 40449, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 26427 17100, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 27060 58354, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 27378 15996, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 40457 49892, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 28454 18053, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 29540 31190, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 29878 16694, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 19166 12235, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 30675 36966, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 31669 55992, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 30228 48122, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 29629 48072, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 25274 22497, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 29457 21342, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 27768 17815, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 32184 44471, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 32587 30424, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 33575 22893, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 33359 22870, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 33122 28123, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear809  pos = 32645 58536, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 34788 30214, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 35352 29222, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 37003 59185, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear806  pos = 37439 39777, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear797  pos = 31874 40290, angle = 145, rTime = 150
